Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2002-01-23,206.58961926292068,18.223215250111856,9.387721510137435,0.4003658938739521,0.0107471187017005,17.022143943930654,5.050436047640137,87062.57602068016,3716.032940455815,99.75037265057664
2002-01-24,205.5266763703898,17.934058229104256,10.340509543588698,0.2337458730715318,0.0171259742002388,16.82098784871436,4.986665515198731,95898.81818065136,2169.5338621997635,158.9563078155704
2002-01-25,204.4641443603944,17.67445288965701,9.720534534196275,0.3934423871397464,0.0315483794675554,17.617389127914866,4.768348965926671,90149.11402423146,3651.771774653624,292.81919142779185
2002-01-26,203.45224784534523,17.45686183321544,9.40242906068344,0.8936744147297414,0.0313176258159315,18.24113242499585,5.787196798474908,87198.97517100719,8294.721438544468,290.6774301447121
2002-01-27,202.5492212086166,17.296047613079644,8.54778733544706,4.854785545689286,0.090975376726983,16.87148585316407,6.28731861677431,79272.95072583292,45060.13944412028,844.3963430967988
2002-01-28,201.85990165444056,17.22555281071117,6.732168767278304,3.3569606507474585,0.0899752739179725,15.080988110428894,4.974733231139773,62434.74036296111,31157.939646874453,835.1137967086304
2002-01-29,201.2095853335917,17.126212881466266,6.463874522031793,0.5667351680773575,0.0305031235693878,15.188901470861705,4.03550620883043,59946.55533345618,5260.204691045088,283.11755248144567
2002-01-30,200.4037059466017,16.97837537603335,8.353935127327112,0.1713663235215262,0.02159803572169,15.661774516707489,3.692155473297792,77475.14786301955,1590.5523243478012,200.46415895807985
2002-01-31,199.5145585495832,16.827310592649333,8.712509546633317,0.1449588059962467,0.0285704392429312,16.641749655732397,3.9407589967115335,80800.59936967175,1345.4485168029514,265.17916479531453
2002-02-01,198.57230628459448,16.679346757556917,9.403796149211606,0.0457849509595875,0.0192544814751469,18.193761257412536,4.545200415258315,87211.65367332342,424.9572417288531,178.71224424418278
2002-02-02,197.54762841835844,16.515147573795034,10.05171886385182,0.1183549252282675,0.0233496220136146,19.168558559551123,5.1588770247994,93220.54736898474,1098.5221457247642,216.72166854727504
2002-02-03,196.3814679134566,16.305821168951354,11.147640986707255,0.1552669460322781,0.0210723334935526,18.78847763181496,5.470335437761284,103384.2279842238,1441.1244685132228,195.5848052805544
2002-02-04,195.2859244830633,16.123695133061453,9.761367912080871,0.0963960263431669,0.0145342683590555,18.65225106305278,4.783501863187738,90527.80645374376,894.708602059472,134.90115120714788
2002-02-05,194.3812920730645,15.981074105616596,7.892956145083906,0.7694939266078785,0.02387872797238,19.593570116734394,6.37785202009588,73199.9872031996,7142.128793957199,221.6326142643012
2002-02-06,193.526179945397,15.85628289010233,8.311282218883095,1.3703482916190783,0.0416003357922657,20.60290832787054,8.11300136073522,77079.58094298467,12719.013955661892,386.1173504123498
